ID;Name;Longitude_WGS84;Latitude_WGS84;AdmArea;District;RouteNumbers;StationName;Direction;Pavilion;OperatingOrgName;EntryState;global_id;PlaceDescription;Works;geodata_center;geoarea
Локальный идентификатор;Наименование;Долгота в WGS-84;Широта в WGS-84;Административный округ;Район;Маршруты;Название остановки;Направление;Наличие павильона;Балансодержатель павильона ожидания (пилона, табло, АПБ);Состояние записи;global_id;Описание места расположения объекта;Работы;geodata_center;geoarea
9245;«Суздальская ул., 24», Суздальская улица (в центр) (9245);37.85715195;55.74350813;Восточный административный округ;район Новокосино;"А773; А885; Ас613";Суздальская ул., 24;в центр;да;ГУП «Мосгортранс»;активна;889093218;Суздальская ул., д.15;;;
9246;«Метро «Новокосино», Суздальская улица (от центра) (9246);37.86091081;55.74363191;Восточный административный округ;район Новокосино;"А773; А885; Ас613";Метро «Новокосино»;от центра;да;ГУП «Мосгортранс»;активна;889093219;Суздальская ул., д.26, к.2;;;
9247;«Метро «Новокосино», Суздальская улица (в центр) (9247);37.86107872;55.7438458;Восточный административный округ;район Новокосино;"А773; А885; Ас613";Метро «Новокосино»;в центр;да;ГУП «Мосгортранс»;активна;889093220;Суздальская ул., д.26, к.2;;;
9251;«7-й «В» мкр. Северного Бутова», улица Грина (в центр) (9251);37.58374706;55.56265495;Юго-Западный административный округ;район Северное Бутово;"А18; А94; А108; А737; А948; А1004; Ас53; Ас916";7-й «В» мкр. Северного Бутова;в центр;да;ГУП «Мосгортранс»;активна;889093221;ул. Грина, д.10;;;
9253;«Б-ца им. Семашко», Ставропольская улица (в центр) (9253);37.76041138;55.68167883;Юго-Восточный административный округ;район Люблино;"А54; А551; А658";Б-ца им. Семашко;в центр;да;ГУП «Мосгортранс»;активна;889093222;Ставропольская ул., д.23;;;
9258;«Пожарная часть», улица Федосьино (от центра) (9258);37.33371421;55.63968034;Западный административный округ;район Ново-Переделкино;"А779; А812; А830";Пожарная часть;от центра;да;ГУП «Мосгортранс»;активна;889093225;ул. Федосьино, д.18;;;
9259;«Пожарная часть», улица Федосьино (в центр) (9259);37.3330127;55.63979539;Западный административный округ;район Ново-Переделкино;"А779; А812; А830";Пожарная часть;в центр;да;ГУП «Мосгортранс»;активна;889093226;ул. Федосьино, д.18;;;
9260;«Горнолыжный склон «Ново-Переделкино», Новоорловская улица (в центр) (9260);37.36445166;55.63732627;Западный административный округ;район Ново-Переделкино;"А166; А343; А497; А507; А812";Горнолыжный склон «Ново-Переделкино»;в центр;да;ГУП «Мосгортранс»;активна;889093227;Новоорловская ул., д.8;;;
9261;«Горнолыжный склон «Ново-Переделкино», Новоорловская улица (от центра) (9261);37.36351454;55.63712341;Западный административный округ;район Ново-Переделкино;"А166; А343; А497; А507; А812";Горнолыжный склон «Ново-Переделкино»;от центра;да;ГУП «Мосгортранс»;активна;889093228;Новоорловская ул., д.8;;;
9262;«Ул. Скульптора Мухиной», улица Шолохова (в центр) (9262);37.34846976;55.6406924;Западный административный округ;район Ново-Переделкино;"А316; А343; А497; А507; А554; А812";Ул. Скульптора Мухиной;в центр;да;ГУП «Мосгортранс»;активна;889093230;ул. Шолохова, д.22;;;
9265;«Продмаг», Батайский проезд (в центр) (9265);37.74424797;55.64338601;Юго-Восточный административный округ;район Марьино;"А646; А762; А957";Продмаг;в центр;да;ГУП «Мосгортранс»;активна;889093231;Батайский пр., д.65;;"{""coordinates"":[37.74424797,55.64338601],""type"":""Point""}";
9266;«Продмаг», Люблинская улица (в центр) (9266);37.74497284;55.64407429;Юго-Восточный административный округ;район Марьино;"А646; А762; А957";Продмаг;в центр;нет;;активна;889093232;Батайский пр., д.65;;;
9267;«Центр соцзащиты», Люблинская улица (в центр) (9267);37.74278136;55.65464638;Юго-Восточный административный округ;район Марьино;"А541; А762; Ан5; Ас710";Центр соцзащиты;в центр;нет;;активна;889093233;Люблинская ул., д.157;;;
9269;«3-й мкр. Братеева», Братеевская улица (от центра) (9269);37.76591119;55.63549816;Южный административный округ;район Братеево;"Ас797; Ас838";3-й мкр. Братеева;от центра;нет;;активна;889093235;Братеевская ул., д.33, к.1;;;
9270;«Алма-Атинская ул.», Алма-Атинская улица (в центр) (9270);37.77095534;55.63989149;Южный административный округ;район Братеево;"А864; А887; Ас797; АС827; АС838";Алма-Атинская ул.;в центр;да;ГУП «Мосгортранс»;активна;889093236;Алма-Атинская ул., д.7, к.1;;;
9271;«Ключевая ул.», Ключевая улица (от центра) (9271);37.75670561;55.63955634;Южный административный округ;район Братеево;А887;Ключевая ул.;от центра;нет;;активна;889093237;ул. Борисовские Пруды, д.24;;;
9272;«Универмаг», Ключевая улица (от центра) (9272);37.75952589;55.63637953;Южный административный округ;район Братеево;А887;Универмаг;от центра;да;ГУП «Мосгортранс»;активна;889093238;Ключевая ул., д.10, к.1;;;
9273;«Поречная ул., 13», Поречная улица (от центра) (9273);37.75903779;55.64612999;Юго-Восточный административный округ;район Марьино;"А713; А749; А957";Поречная ул., 13;от центра;нет;;активна;889093240;Поречная ул., д.13, к.1;;;
9274;«Поречная ул., 3», Поречная улица (в центр) (9274);37.74906522;55.64403453;Юго-Восточный административный округ;район Марьино;А713;Поречная ул., 3;в центр;да;ГУП «Мосгортранс»;активна;889093241;Люблинская ул., д.179;;;
9275;«Поречная ул., 3», Поречная улица (от центра) (9275);37.75037514;55.64399942;Юго-Восточный административный округ;район Марьино;А713;Поречная ул., 3;от центра;нет;;активна;889093242;Поречная ул., д.3, к.1;;;
9276;«Поречная ул., 13», Поречная улица (в центр) (9276);37.75763492;55.64591946;Юго-Восточный административный округ;район Марьино;"А713; А749; А957";Поречная ул., 13;в центр;нет;;активна;889093243;Поречная ул., д.13, к.1;;;
9277;«Мячковский бул.», Поречная улица (в центр) (9277);37.76152949;55.6474127;Юго-Восточный административный округ;район Марьино;"А713; А749; А957";Мячковский бул.;в центр;да;ГУП «Мосгортранс»;активна;889093244;Поречная ул., д.17;;;
9278;«Луговой пр., 7», Луговой проезд (в центр) (9278);37.75305285;55.64750846;Юго-Восточный административный округ;район Марьино;"А749; А957";Луговой пр., 7;в центр;нет;;активна;889093245;Луговой пр., д.7;;;
9279;«Луговой пр.», Луговой проезд (в центр) (9279);37.75172552;55.6508741;Юго-Восточный административный округ;район Марьино;"А749; А957";Луговой пр.;в центр;нет;;активна;889093246;Луговой пр., д.1;;;
9280;«Ул. Перерва, 56», улица Перерва (в центр) (9280);37.74675487;55.65809764;Юго-Восточный административный округ;район Марьино;"А350; А541; А657; А957; АН5; АС710";Ул. Перерва, 56;в центр;да;ГУП «Мосгортранс»;активна;889093247;ул. Перерва, д.56;;;
9281;«8-й мкр. Тёплого Стана», 44-й километр Московской Кольцевой Автодороги (от центра) (9281);37.47042717;55.63030508;Юго-Западный административный округ;район Тёплый Стан;"А642; А767; А781; А877";8-й мкр. Тёплого Стана;от центра;нет;;активна;889093248;43-й километр Московской Кольцевой Автодороги, д.10;;;
9282;«8-й мкр. Тёплого Стана», 44-й километр Московской Кольцевой Автодороги (в центр) (9282);37.46879687;55.63042725;Юго-Западный административный округ;район Тёплый Стан;"А642; А767; А781; А877";8-й мкр. Тёплого Стана;в центр;нет;;активна;889093249;44-й километр Московской Кольцевой Автодороги, д.1;;;
9283;«Мосрентген», 43-й километр Московской Кольцевой Автодороги (от центра) (9283);37.48079012;55.6211642;Юго-Западный административный округ;район Тёплый Стан;"А642; А767; А781; А877";Мосрентген;от центра;нет;;активна;889093250;42-й километр Московской Кольцевой Автодороги, д.4;;;
9284;«Мосрентген», 43-й километр Московской Кольцевой Автодороги (в центр) (9284);37.48001228;55.62088526;Юго-Западный административный округ;район Тёплый Стан;"А642; А767; А781; А877";Мосрентген;в центр;да;ГУП «Мосгортранс»;активна;889093251;42-й километр Московской Кольцевой Автодороги, д.4;;;
9285;«5-й пр. Подбельского», Ивантеевская улица (от центра) (9285);37.72515499;55.81693958;Восточный административный округ;район Богородское;"А80; А311";5-й пр. Подбельского;от центра;нет;;активна;889093252;Бойцовая ул., д.29;;;
9288;«Хордовый пр.», Братеевский проезд (от центра) (9288);37.7491282;55.63204384;Южный административный округ;район Братеево;"А770; А864; АС827";Хордовый пр.;от центра;да;ГУП «Мосгортранс»;активна;889093253;ул. Борисовские Пруды, д.16, к.6;;;
9289;«Метро «Тушинская», Тушинская площадь (в центр) (9289);37.43641542;55.82591369;Северо-Западный административный округ;район Покровское-Стрешнево;"А400т; А488; А777";Метро «Тушинская»;в центр;нет;;активна;889093254;пр. Стратонавтов, д.9;;;
9298;«Ул. Кухмистерова», улица Кухмистерова (в центр) (9298);37.72296801;55.68548087;Юго-Восточный административный округ;район Печатники;А646;Ул. Кухмистерова;в центр;да;ГУП «Мосгортранс»;активна;889093255;Шоссейная ул., д.24;;;
9300;«Крылатская ул.», Крылатская улица (от центра) (9300);37.40346635;55.77159386;Западный административный округ;район Крылатское;"А129; А251";Крылатская ул.;от центра;да;ГУП «Мосгортранс»;активна;889093256;Крылатская ул., д.35;;;
9301;«Крылатская ул.», Осенняя улица (в центр) (9301);37.40486266;55.77111498;Западный административный округ;район Крылатское;"А129; А229; А251; АМ35";Крылатская ул.;в центр;да;ГУП «Мосгортранс»;активна;889093257;Крылатская ул., д.35;;;
9304;«Метро «Битцевский парк», Новоясеневский проспект (в центр) (9304);37.5553326;55.60038291;Юго-Западный административный округ;район Ясенево;"А262; Ат81";Метро «Битцевский парк»;в центр;да;ГУП «Мосгортранс»;активна;889093258;Новоясеневский просп., д.46;;;
9305;«Метро «Битцевский парк», Новоясеневский проспект (от центра) (9305);37.55419667;55.59923647;Юго-Западный административный округ;район Ясенево;"А262; Ат81";Метро «Битцевский парк»;от центра;нет;;активна;889093259;Новоясеневский просп., д.46;;;
9306;«Новороссийская ул., 4», Новороссийская улица (от центра) (9306);37.76022933;55.68009785;Юго-Восточный административный округ;район Люблино;"А54; А551";Новороссийская ул., 4;от центра;да;ГУП «Мосгортранс»;активна;889093261;Новороссийская ул., д.4;;;
9308;«1-я Останкинская ул.», 1-я Останкинская улица (от центра) (9308);37.6317285;55.82359549;Северо-Восточный административный округ;Останкинский район;"А599; А803";1-я Останкинская ул.;от центра;нет;;активна;889093262;1-я Останкинская ул., д.28;;;
9309;«1-я Останкинская ул.», 1-я Останкинская улица (в центр) (9309);37.63179459;55.82376459;Северо-Восточный административный округ;Останкинский район;"А599; А803";1-я Останкинская ул.;в центр;нет;;активна;889093263;1-я Останкинская ул., д.53;;;
9310;«Студёный пр., 15», Студёный проезд (в центр) (9310);37.66804007;55.89311707;Северо-Восточный административный округ;район Северное Медведково;"А71; А93; А536";Студёный пр., 15;в центр;да;ГУП «Мосгортранс»;активна;889093264;Студёный пр., д.28;;;
9315;«Метро «Бибирево», Костромская улица (от центра) (9315);37.59982141;55.88468777;Северо-Восточный административный округ;Алтуфьевский район;А637;Метро «Бибирево»;от центра;да;ГУП «Мосгортранс»;активна;889093265;Костромская ул., д.18;;;
9318;«3-й мкр. Марьинского Парка», Новомарьинская улица (в центр) (9318);37.75445322;55.6532938;Юго-Восточный административный округ;район Марьино;"А625; А708; А762; АС9; Ас797";3-й мкр. Марьинского Парка;в центр;да;ГУП «Мосгортранс»;активна;889093267;Мячковский бульв., д.10, к.3;;;
9319;«Ул. Балчуг», улица Большая Ордынка (от центра) (9319);37.62457927;55.74455617;Центральный административный округ;район Якиманка;АМ90;Ул. Балчуг;от центра;да;ГУП «Мосгортранс»;активна;889093268;ул. Большая Ордынка, д.6;;;
9320;«Шепелюгинский пер.», Старообрядческая улица (от центра) (9320);37.70045282;55.74473126;Юго-Восточный административный округ;район Лефортово;"А567; А759; А805";Шепелюгинский пер.;от центра;да;ГУП «Мосгортранс»;активна;889093269;Старообрядческая ул., д.28А;;;
9321;«Старообрядческая ул., 30», Старообрядческая улица (от центра) (9321);37.70051882;55.74257378;Юго-Восточный административный округ;Нижегородский район;"А340; А365; А567; А759; А805";Старообрядческая ул., 30;от центра;да;ГУП «Мосгортранс»;активна;889093270;Старообрядческая ул., д.30;;;
9322;«Смирновская ул.», Подъёмная улица (от центра) (9322);37.7054995;55.73821786;Юго-Восточный административный округ;Нижегородский район;"А340; А365; А567; А759; А805";Смирновская ул.;от центра;да;ГУП «Мосгортранс»;активна;889093271;Подъёмная ул., д.3;;;
9323;«Шепелюгинский пер.», Душинская улица (в центр) (9323);37.70599503;55.74500846;Юго-Восточный административный округ;район Лефортово;"А759; А805";Шепелюгинский пер.;в центр;да;ГУП «Мосгортранс»;активна;889093272;Душинская ул., д.7;;;
9324;«Подъёмная ул.», Подъёмная улица (от центра) (9324);37.70736647;55.7426259;Юго-Восточный административный округ;Нижегородский район;"А340; А365; А567; А759; А805";Подъёмная ул.;от центра;да;ГУП «Мосгортранс»;активна;889093273;Подъёмная ул., д.14;;;
9325;«Ул. Николая Старостина, 5», улица Николая Старостина (от центра) (9325);37.85052029;55.73100171;Восточный административный округ;район Новокосино;"А79; А502; А885; А1138; Ас613";Ул. Николая Старостина, 5;от центра;да;ГУП «Мосгортранс»;активна;889093274;ул. Николая Старостина, д.5;;;
9326;«Ул. Николая Старостина, 5», улица Николая Старостина (в центр) (9326);37.84893257;55.73127214;Восточный административный округ;район Новокосино;"А79; А502; А885; Ас613";Ул. Николая Старостина, 5;в центр;да;ГУП «Мосгортранс»;активна;889093275;Суздальская ул., д.2;;;
9327;«Ул. Николая Старостина», улица Николая Старостина (в центр) (9327);37.85310038;55.73112051;Восточный административный округ;район Новокосино;"А79; А502; А885; Ас613";Ул. Николая Старостина;в центр;да;ГУП «Мосгортранс»;активна;889093276;ул. Николая Старостина, д.9;;;
9328;«3-й мкр. Новокосина», улица Николая Старостина (в центр) (9328);37.85718646;55.73092885;Восточный административный округ;район Новокосино;"А14; А21; А885; Ас613; Ат75";3-й мкр. Новокосина;в центр;да;ГУП «Мосгортранс»;активна;889093277;ул. Николая Старостина, д.13;;;
9329;«3-й мкр. Новокосина», улица Николая Старостина (от центра) (9329);37.85771662;55.73070876;Восточный административный округ;район Новокосино;"А21; А885; Ас613";3-й мкр. Новокосина;от центра;нет;;активна;889093279;ул. Николая Старостина, д.13;;;
9330;«Суздальская ул., 10», Суздальская улица (в центр) (9330);37.84570672;55.73684353;Восточный административный округ;район Новокосино;"А723; А773; А885; А1138; Ан4; Ас613";Суздальская ул., 10;в центр;да;ГУП «Мосгортранс»;активна;889093280;Суздальская ул., д.10, к.1;;;
9331;«Суздальская ул., 10», Суздальский проезд (от центра) (9331);37.84681621;55.73748891;Восточный административный округ;район Новокосино;"А723; АН4";Суздальская ул., 10;от центра;да;ГУП «Мосгортранс»;активна;889093281;Суздальская ул., д.10, к.1;;;
9332;«Новокосинская ул.», Суздальский проезд (в центр) (9332);37.85418661;55.73744564;Восточный административный округ;район Новокосино;"А723; А1138; АН4";Новокосинская ул.;в центр;да;ГУП «Мосгортранс»;активна;889093282;Новокосинская ул., д.15А;;;
9333;«Новокосинская ул.», Новокосинская улица (от центра) (9333);37.85582258;55.73781698;Восточный административный округ;район Новокосино;"А14; А21; А79; А502; А723; А1138; АН4; АТ75";Новокосинская ул.;от центра;да;ГУП «Мосгортранс»;активна;889093283;Новокосинская ул., д.14А;;;
9338;«Волгоградский просп., 47», Волгоградский проспект (от центра) (9338);37.72438863;55.7115672;Юго-Восточный административный округ;район Текстильщики;"А159; А703; АВч; АС790";Волгоградский просп., 47;от центра;да;ГУП «Мосгортранс»;активна;889093284;Волгоградский просп., д.47;;;
9339;«Южнопортовая ул., 15», Южнопортовая улица (в центр) (9339);37.70073881;55.70863735;Юго-Восточный административный округ;район Печатники;АС790;Южнопортовая ул., 15;в центр;да;ГУП «Мосгортранс»;активна;889093285;Южнопортовая ул., д.15;;;
9340;«Школа искусств», Мичуринский проспект (от центра) (9340);37.50444676;55.7013018;Западный административный округ;район Раменки;"А325; А715; А845; Ам17";Школа искусств;от центра;нет;;активна;889093286;Мичуринский просп., д.22, к.1;;;
9341;«Стартовая ул.», Стартовая улица (в центр) (9341);37.68775959;55.88597514;Северо-Восточный административный округ;Лосиноостровский район;"А50; А181; АН6";Стартовая ул.;в центр;да;ГУП «Мосгортранс»;активна;889093287;Стартовая ул., д.37;;;
9342;«Тайнинская ул.», Широкая улица (в центр) (9342);37.6858891;55.88598615;Северо-Восточный административный округ;Лосиноостровский район;"А50; А393; А774; АТ80";Тайнинская ул.;в центр;да;ГУП «Мосгортранс»;активна;889093288;Стартовая ул., д.18;;;
9343;«Ул. Чурилиха», улица Чурилиха (от центра) (9343);37.80751786;55.69128979;Юго-Восточный административный округ;район Выхино-Жулебино;А569;Ул. Чурилиха;от центра;да;ГУП «Мосгортранс»;активна;889093289;ул. Чугунные Ворота, д.23;"WorkType:установка
Contractor:ГУП «Мосгортранс»
PlannedStartYear:2022
ActualEndDate:

";;
9344;«Ул. Чурилиха», улица Чурилиха (в центр) (9344);37.80796388;55.69169986;Юго-Восточный административный округ;район Выхино-Жулебино;А569;Ул. Чурилиха;в центр;да;ГУП «Мосгортранс»;активна;889093290;Волгоградский просп., д.164, к.3;;;
408;«Звёздный бул.», Звёздный бульвар (в центр) (408);37.62254054;55.81183119;Северо-Восточный административный округ;Останкинский район;"А561; Ас511; Ас585";Звёздный бул.;в центр;нет;;активна;889134297;Звёздный бульв., д.23;;;
430;«Звёздный бул.», Звёздный бульвар (от центра) (430);37.62171349;55.81284979;Северо-Восточный административный округ;Останкинский район;"А561; Ас511; Ас585";Звёздный бул.;от центра;нет;;активна;889134298;Звёздный бульв., д.44;;;
762;«4-я линия», Таманская улица (в центр) (762);37.42086696;55.78596075;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А390; Ат21";4-я линия;в центр;нет;;активна;889134299;Таманская ул., д.30;;;
1126;«Ул. Героев Панфиловцев, 33», улица Героев Панфиловцев (в центр) (1126);37.4131714;55.85697965;Северо-Западный административный округ;район Северное Тушино;"А62; А88; А173; А488; А959; Ан12";Ул. Героев Панфиловцев, 33;в центр;нет;;активна;889134300;ул. Героев Панфиловцев, д.31;;"{""coordinates"":[37.4131714,55.85697965],""type"":""Point""}";
1372;«Щукино», Авиационная улица (от центра) (1372);37.45342849;55.80970491;Северо-Западный административный округ;район Щукино;"А100; А253; А800; Ап115";Щукино;от центра;нет;;активна;889134301;Авиационная ул., д.70, к.1;;;
1574;«Ул. Н. Мнёвники - Байк-центр», улица Нижние Мнёвники (в центр) (1574);37.47181006;55.76580458;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А391; АТ19";Ул. Н. Мнёвники - Байк-центр;в центр;да;ГУП «Мосгортранс»;активна;889134302;ул. Нижние Мнёвники, д.47;;;
1583;«Муз. академия», улица Нижние Мнёвники (от центра) (1583);37.45731982;55.75316083;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А324; А391; АТ19";Муз. академия;от центра;да;ГУП «Мосгортранс»;активна;889134303;ул. Нижние Мнёвники, д.37А;;;
1587;«Ул. Н. Мнёвники - Байк-центр», улица Нижние Мнёвники (от центра) (1587);37.47340113;55.76576691;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А391; АТ19";Ул. Н. Мнёвники - Байк-центр;от центра;да;ГУП «Мосгортранс»;активна;889134304;ул. Нижние Мнёвники, д.110;;;
1592;«Магистральный пер.», 4-я Магистральная улица (от центра) (1592);37.51972195;55.77423671;Северный административный округ;Хорошёвский район;"А48; А155; А294";Магистральный пер.;от центра;да;ГУП «Мосгортранс»;активна;889134305;4-я Магистральная ул., д.5;;;
1600;«2-й Силикатный пр.», 1-й Силикатный проезд (от центра) (1600);37.511133;55.76871931;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А27; А294; А322; АС344";2-й Силикатный пр.;от центра;нет;;активна;889134306;1-й Силикатный пр., д.10;;;
1633;«Терехово», улица Нижние Мнёвники (от центра) (1633);37.44916941;55.74997556;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А324; А391; АТ19";Терехово;от центра;нет;;активна;889134308;;;;
1642;«Терехово», улица Нижние Мнёвники (в центр) (1642);37.44963863;55.75045421;Северо-Западный административный округ;район Хорошёво-Мнёвники;"А324; А391; АТ19";Терехово;в центр;нет;;активна;889134309;;;;
1670;«Б. Филёвская ул., 23», Большая Филёвская улица (от центра) (1670);37.48961713;55.74587933;Западный административный округ;район Филёвский Парк;"А73; А104; А130; А155; А178; АТ54";Б. Филёвская ул., 23;от центра;нет;;активна;889134311;Большая Филёвская ул., д.23, к.2;;;
1786;«Метро «Краснопресненская», улица Заморёнова (от центра) (1786);37.5773717;55.75946462;Центральный административный округ;Пресненский район;"А69; А152; АМ3; АМ31; АМ35; АС216; АС364; АС511";Метро «Краснопресненская»;от центра;нет;;активна;889134312;Конюшковская ул., д.29;;;
1787;«Метро «Краснопресненская», улица Заморёнова (от центра) (1787);37.57681869;55.75917284;Центральный административный округ;Пресненский район;"А69; А152; А366; АМ3; АМ31; АМ35; АС216; АС364; АС511";Метро «Краснопресненская»;от центра;да;ГУП «Мосгортранс»;активна;889134313;Дружинниковская ул., д.30;;;
1993;«Б. Филёвская ул., 41», Большая Филёвская улица (от центра) (1993);37.47639038;55.74203842;Западный административный округ;район Филёвский Парк;"А73; А178";Б. Филёвская ул., 41;от центра;да;ГУП «Мосгортранс»;активна;889134314;Большая Филёвская ул., д.41, к.1;;;
2343;«Сухонская ул.», проезд Дежнёва (в центр) (2343);37.65163187;55.8715098;Северо-Восточный административный округ;район Южное Медведково;"А124; А181; А238; А238к; А346; А393; А605; А696; А880; А928; Ан6; АО17; Ас15";Сухонская ул.;в центр;нет;;активна;889134315;пр. Дежнёва, д.2А;;"{""coordinates"":[37.65163187,55.8715098],""type"":""Point""}";
2466;«Бабушкинский парк», улица Менжинского (в центр) (2466);37.68239823;55.86481261;Северо-Восточный административный округ;Бабушкинский район;"А124; А183; А238; А238К; А601; А880; А928";Бабушкинский парк;в центр;да;ГУП «Мосгортранс»;активна;889134316;Анадырский пр., д.17;;;
4489;«Новогиреевская ул., 37», Зелёный проспект (от центра) (4489);37.79906856;55.75348361;Восточный административный округ;район Новогиреево;"А36; А617; А659; Ан4; Ат77";Новогиреевская ул., 37;от центра;нет;;активна;889134319;Новогиреевская ул., д.37А;;;
4876;«Гаражная ул.», проспект Будённого (от центра) (4876);37.73936609;55.75729895;Восточный административный округ;район Соколиная Гора;"А36; А83; А141; А254; А469; А702";Гаражная ул.;от центра;нет;;активна;889134320;ул. Буракова, д.27, к.28;;;
5786;«Старообрядческая ул., 46», улица Рогожский Посёлок (от центра) (5786);37.70007903;55.74000591;Юго-Восточный административный округ;Нижегородский район;"А340; А365; А567; А759; А805";Старообрядческая ул., 46;от центра;да;ГУП «Мосгортранс»;активна;889134321;Старообрядческая ул., д.46А;;;
5787;«Ул. Рогожский Пос.», Подъёмная улица (от центра) (5787);37.70504456;55.73706312;Юго-Восточный административный округ;Нижегородский район;"А340; А365; А567; А759; А805";Ул. Рогожский Пос.;от центра;нет;;активна;889134322;Смирновская ул., д.4Б;;"{""coordinates"":[37.70504456,55.73706312],""type"":""Point""}";
6419;«Управа р-на Очаково-Матвеевское», Большая Очаковская улица (в центр) (6419);37.46450582;55.68815671;Западный административный округ;район Очаково-Матвеевское;"А120; А329; АС17";Управа р-на Очаково-Матвеевское;в центр;да;ГУП «Мосгортранс»;активна;889134323;Большая Очаковская ул., д.5;;;
6426;«Управа р-на Очаково-Матвеевское», Большая Очаковская улица (от центра) (6426);37.46375001;55.68787359;Западный административный округ;район Очаково-Матвеевское;"А120; А329; АС17";Управа р-на Очаково-Матвеевское;от центра;да;ГУП «Мосгортранс»;активна;889134324;Большая Очаковская ул., д.10;;;
7858;«Ул. Шверника», Большая Черёмушкинская улица (от центра) (7858);37.59622737;55.68866426;Юго-Западный административный округ;Академический район;"А41; А121; А317";Ул. Шверника;от центра;нет;;активна;889134325;Большая Черёмушкинская ул., д.11, к.3;;;
8306;«14-й автобусный парк», Озёрная улица (в центр) (8306);37.44088467;55.66512619;Западный административный округ;район Тропарёво-Никулино;"А66; А330; А374; А459; А520; А752; А793; А830; А950; АН11";14-й автобусный парк;в центр;да;ГУП «Мосгортранс»;активна;889134327;Озёрная ул., д.46;;;
8329;«Спасская церковь - Кунцевское кладб.», Рябиновая улица (от центра) (8329);37.42155749;55.70972901;Западный административный округ;Можайский район;"А554; А575; А610; А612; А622; А779; А781";Спасская церковь - Кунцевское кладб.;от центра;да;ГУП «Мосгортранс»;активна;889134328;Рябиновая ул., д.17;;;
8517;«Мелькомбинат № 3», 1-я Магистральная улица (в центр) (8517);37.52400816;55.76936256;Северный административный округ;Хорошёвский район;"А27; А294";Мелькомбинат № 3;в центр;да;ГУП «Мосгортранс»;активна;889134329;1-я Магистральная ул., д.17;;;
9345;«Дудкино», Киевское шоссе (в центр) (9345);37.45317287;55.63535112;Новомосковский административный округ;"поселение ""Мосрентген""";"А343; А485; А611; А707; А890";Дудкино;в центр;да;ГУП «Мосгортранс»;активна;889139531;Киевское ш.;;;
9346;«Дудкино», Киевское шоссе (от центра) (9346);37.45139813;55.63542549;Новомосковский административный округ;поселение Московский;"А343; А485; А611; А707; А890";Дудкино;от центра;да;ГУП «Мосгортранс»;активна;889139532;Киевское ш.;;;
9347;«Румянцево», Киевское шоссе (в центр) (9347);37.43348015;55.62946083;Новомосковский административный округ;поселение Московский;"А611; А890";Румянцево;в центр;да;ГУП «Мосгортранс»;активна;889139533;;;;
9348;«Румянцево», Киевское шоссе (от центра) (9348);37.43217044;55.62966056;Новомосковский административный округ;поселение Московский;"А343; А398; А433; А446; А600; А611; А707; А890";Румянцево;от центра;да;ГУП «Мосгортранс»;активна;889139534;Верхняя ул., д.20;;;
9349;«Румянцево-2», Родниковая улица (в центр) (9349);37.41765472;55.63292327;Новомосковский административный округ;поселение Московский;"А343; А507; А707; А734; А1147";Румянцево-2;в центр;нет;;активна;889139535;Центральная ул., д.3А;;;
9350;«Румянцево-2», Родниковая улица (от центра) (9350);37.41781777;55.63274685;Новомосковский административный округ;поселение Московский;"А343; А507; А707; А734; А1147";Румянцево-2;от центра;нет;;активна;889139536;Садовая ул., д.55;;;
9351;«Ул. Миклухо-Маклая, 65», улица Миклухо-Маклая (в центр) (9351);37.54304847;55.63815433;Юго-Западный административный округ;район Коньково;"А261; А639; А642";Ул. Миклухо-Маклая, 65;в центр;нет;;активна;889139537;ул. Миклухо-Маклая, д.44А;;;
9354;«Ул. Удальцова, 5», улица Михаила Певцова (от центра) (9354);37.5164893;55.67154422;Западный административный округ;район Проспект Вернадского;"А42; А120; Ас163";Ул. Удальцова, 5;от центра;нет;;активна;889139538;ул. Удальцова;;;
9356;«Метро «Третьяковская», Новокузнецкая улица (в центр) (9356);37.62985177;55.74046353;Центральный административный округ;район Замоскворечье;"Тм3; Тм26; Тм39; ТмА; Ан8";Метро «Третьяковская»;в центр;нет;;активна;889139539;Новокузнецкая ул., д.1;;;
9358;«Метро «Третьяковская», Новокузнецкая улица (от центра) (9358);37.62963285;55.74042022;Центральный административный округ;район Замоскворечье;"Тм3; Тм26; Тм39; ТмА; АН8";Метро «Третьяковская»;от центра;да;ГУП «Мосгортранс»;активна;889139540;Пятницкая ул., д.31;;;
9362;«Поречная ул., 5», Поречная улица (от центра) (9362);37.75518217;55.64485229;Юго-Восточный административный округ;район Марьино;"А713; А749; А957";Поречная ул., 5;от центра;нет;;активна;889139541;Луговой пр., д.13;;;
9363;«Поречная ул., 5», Поречная улица (в центр) (9363);37.75254882;55.64450909;Юго-Восточный административный округ;район Марьино;А713;Поречная ул., 5;в центр;нет;;активна;889139542;Поречная ул., д.5;;;
9364;«Поречная ул., 5», Луговой проезд (в центр) (9364);37.75403663;55.64518783;Юго-Восточный административный округ;район Марьино;"А749; А957";Поречная ул., 5;в центр;нет;;активна;889139543;Луговой пр., д.13;;;
