ID;Name;OnTerritoryOfMoscow;AdmArea;District;Longitude_WGS84;Latitude_WGS84;VestibuleType;NameOfStation;Line;CulturalHeritageSiteStatus;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;ObjectStatus;global_id;geodata_center;geoarea
Локальный идентификатор;Наименование;На территории Москвы;Административный округ;Район;Долгота в WGS-84;Широта в WGS-84;Тип вестибюля;Станция метрополитена;Линия;Статус объекта культурного наследия;Режим работы по чётным дням;Режим работы по нечётным дням;Количество полнофункциональных БПА (все типы билетов);Количество малофункциональных БПА (билеты на 1 и 2 поездки);Общее количество БПА;Ремонт эскалаторов;Статус объекта;global_id;geodata_center;geoarea
92;Улица Скобелевская, вход-выход 1 в южный вестибюль;да;Юго-Западный административный округ;район Южное Бутово;37.5533041;55.5477054;наземный отдельностоящий;Улица Скобелевская;Бутовская линия Лёгкого метро;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:04:10, по 2 пути в 05:46:50; последний поезд по 1 пути в 01:10:10, по 2 пути в 01:16:10";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:04:10, по 2 пути в 05:46:50; последний поезд по 1 пути в 01:10:10, по 2 пути в 01:16:10";;2;2;"RepairOfEscalators:20.06.2022-27.06.2022

";действует;1774004;"{""coordinates"":[37.5533041,55.5477054],""type"":""Point""}";
631;Университет, вход-выход 2 в южный вестибюль;да;Юго-Западный административный округ;Гагаринский район;37.534935;55.6916707;наземный отдельностоящий;Университет;Сокольническая линия;объект культурного наследия регионального значения;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:42:35; последний поезд по 1 пути в 01:38:35, по 2 пути в 01:30:45";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:42:35; последний поезд по 1 пути в 01:38:35, по 2 пути в 01:30:45";4;3;7;;действует;1774006;"{""coordinates"":[37.534935,55.6916707],""type"":""Point""}";
635;Университет, вход-выход 1 в северный вестибюль;да;Западный административный округ;район Раменки;37.5346985;55.6933978;наземный отдельностоящий;Университет;Сокольническая линия;объект культурного наследия регионального значения;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:42:35; последний поезд по 1 пути в 01:38:35, по 2 пути в 01:30:45";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:42:35; последний поезд по 1 пути в 01:38:35, по 2 пути в 01:30:45";4;2;6;;действует;1774007;"{""coordinates"":[37.5346985,55.6933978],""type"":""Point""}";
842;Филёвский парк, вход-выход 2 в восточный вестибюль;да;Западный административный округ;район Филёвский Парк;37.4836294;55.7396228;наземный отдельностоящий;Филёвский парк;Филёвская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:45:40, по 2 пути в 05:58:35; последний поезд по 1 пути в 01:21:40, по 2 пути в 01:08:05";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:45:40, по 2 пути в 05:58:35; последний поезд по 1 пути в 01:21:40, по 2 пути в 01:08:05";2;;2;;действует;1774008;"{""coordinates"":[37.4836294,55.7396228],""type"":""Point""}";
96;Битцевский парк, вход-выход 1 в вестибюль;да;Юго-Западный административный округ;район Ясенево;37.556297;55.6004415;наземный отдельностоящий;Битцевский парк;Бутовская линия Лёгкого метро;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:40:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:40:00; последний поезд по 2 пути в 01:03:00";;1;1;;действует;1774009;"{""coordinates"":[37.556297,55.6004415],""type"":""Point""}";
1;Пятницкое шоссе, вход-выход 1 в северный вестибюль;да;Северо-Западный административный округ;район Митино;37.355271;55.857343;наземный отдельностоящий;Пятницкое шоссе;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:44:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:44:00; последний поезд по 2 пути в 01:03:00";1;1;2;;действует;1774010;"{""coordinates"":[37.355271,55.857343],""type"":""Point""}";
3;Пятницкое шоссе, вход-выход 4 в южный вестибюль;да;Северо-Западный административный округ;район Митино;37.352861;55.854904;подземный;Пятницкое шоссе;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:44:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:44:00; последний поезд по 2 пути в 01:03:00";1;2;3;;действует;1774011;"{""coordinates"":[37.352861,55.854904],""type"":""Point""}";
8;Митино, вход-выход 2 в северный вестибюль;да;Северо-Западный административный округ;район Митино;37.360024;55.845982;подземный;Митино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:04:00, по 2 пути в 01:05:02";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:04:00, по 2 пути в 01:05:02";1;3;4;;действует;1774012;"{""coordinates"":[37.360024,55.845982],""type"":""Point""}";
10;Митино, вход-выход 4 в северный вестибюль;да;Северо-Западный административный округ;район Митино;37.359332;55.846461;подземный;Митино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:04:00, по 2 пути в 01:05:06";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:04:00, по 2 пути в 01:05:06";1;3;4;;действует;1774013;"{""coordinates"":[37.359332,55.846461],""type"":""Point""}";
16;Митино, вход-выход 9 в южный вестибюль;да;Северо-Западный административный округ;район Митино;37.363736;55.84469;подземный;Митино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:04:00, по 2 пути в 01:05:05";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 02:04:00, по 2 пути в 01:05:05";1;2;3;;действует;1774014;"{""coordinates"":[37.363736,55.84469],""type"":""Point""}";
22;Мякинино, вход-выход 1 в северный вестибюль;нет;;;37.385342;55.826292;наземный, встроенный в здание;Мякинино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:20, по 2 пути в 05:45:50; последний поезд по 1 пути в 02:00:05, по 2 пути в 01:10:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:20, по 2 пути в 05:45:50; последний поезд по 1 пути в 02:00:05, по 2 пути в 01:10:25";3;;3;;действует;1774017;"{""coordinates"":[37.385342,55.826292],""type"":""Point""}";
714;Бульвар Рокоссовского, вход-выход 3 в южный вестибюль;да;Восточный административный округ;район Богородское;37.7356549;55.8141349;подземный;Бульвар Рокоссовского;Сокольническая линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";;5;5;"RepairOfEscalators:15.06.2022-17.06.2022

";действует;1774018;"{""coordinates"":[37.7356549,55.8141349],""type"":""Point""}";
494;Улица Сергея Эйзенштейна, вход-выход в вестибюль;да;Северо-Восточный административный округ;Останкинский район;37.6449918;55.8294285;наземный отдельностоящий;Улица Сергея Эйзенштейна;Московская монорельсовая транспортная система;не является объектом культурного наследия;"открытие в 08:00:00; закрытие в 20:00:00; первый поезд по 1 пути в 08:00:00; последний поезд по 1 пути в 20:05:00";"открытие в 08:00:00; закрытие в 20:00:00; первый поезд по 1 пути в 08:00:00; последний поезд по 1 пути в 20:05:00";;2;2;;действует;1774019;"{""coordinates"":[37.6449918,55.8294285],""type"":""Point""}";
24;Строгино, вход-выход 2 в западный вестибюль;да;Северо-Западный административный округ;район Строгино;37.400553;55.803867;подземный;Строгино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";1;2;3;;действует;1774020;"{""coordinates"":[37.400553,55.803867],""type"":""Point""}";
25;Строгино, вход-выход 3 в западный вестибюль;да;Северо-Западный административный округ;район Строгино;37.401208;55.804598;подземный;Строгино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";1;2;3;;действует;1774021;"{""coordinates"":[37.401208,55.804598],""type"":""Point""}";
27;Строгино, вход-выход 7 в восточный вестибюль;да;Северо-Западный административный округ;район Строгино;37.405145;55.802894;подземный;Строгино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";1;3;4;;действует;1774022;"{""coordinates"":[37.405145,55.802894],""type"":""Point""}";
29;Строгино, вход-выход 6 в восточный вестибюль;да;Северо-Западный административный округ;район Строгино;37.405607;55.803625;подземный;Строгино;Арбатско-Покровская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:56:00, по 2 пути в 01:14:00";1;3;4;;действует;1774023;"{""coordinates"":[37.405607,55.803625],""type"":""Point""}";
56;Киевская, вход-выход 5 в вестибюль с площади;да;Западный административный округ;район Дорогомилово;37.564813;55.743095;наземный, встроенный в здание;Киевская;Арбатско-Покровская линия;выявленный объект культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:00, по 2 пути в 05:42:00; последний поезд по 1 пути в 01:32:00, по 2 пути в 01:38:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 01:32:00, по 2 пути в 01:38:00";1;15;16;"RepairOfEscalators:09.06.2022-15.06.2022

";действует;1774026;"{""coordinates"":[37.564813,55.743095],""type"":""Point""}";
169;Царицыно, вход-выход 3 в южный вестибюль;да;Южный административный округ;район Царицыно;37.6706788;55.6197162;подземный;Царицыно;Замоскворецкая линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:15, по 2 пути в 05:58:55; последний поезд по 1 пути в 01:16:05, по 2 пути в 01:53:35";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:15, по 2 пути в 05:58:55; последний поезд по 1 пути в 01:16:05, по 2 пути в 01:53:35";11;;11;;действует;1774027;"{""coordinates"":[37.6706788,55.6197162],""type"":""Point""}";
711;Черкизовская, вход-выход 3 в северный вестибюль;да;Восточный административный округ;район Преображенское;37.7445447;55.805133;подземный;Черкизовская;Сокольническая линия;не является объектом культурного наследия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";3;;3;;действует;1774028;"{""coordinates"":[37.7445447,55.805133],""type"":""Point""}";
710;Черкизовская, вход-выход 2 в северный вестибюль;да;Восточный административный округ;район Преображенское;37.7445503;55.8048131;подземный;Черкизовская;Сокольническая линия;не является объектом культурного наследия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";3;;3;;действует;1774029;"{""coordinates"":[37.7445503,55.8048131],""type"":""Point""}";
708;Черкизовская, вход 1 в южный вестибюль;да;Восточный административный округ;район Преображенское;37.7444641;55.8027347;наземный отдельностоящий;Черкизовская;Сокольническая линия;не является объектом культурного наследия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:30:45, по 2 пути в 05:44:30; последний поезд по 1 пути в 01:05:40, по 2 пути в 02:03:15";;5;5;;действует;1774030;"{""coordinates"":[37.7444641,55.8027347],""type"":""Point""}";
540;Чертановская, вход-выход 5 в северный вестибюль;да;Южный административный округ;район Чертаново Северное;37.605022;55.640738;подземный;Чертановская;Серпуховско-Тимирязевская линия;не является объектом культурного наследия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:31:35, по 2 пути в 06:08:55; последний поезд по 1 пути в 01:15:05, по 2 пути в 01:49:25";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:31:35, по 2 пути в 06:08:55; последний поезд по 1 пути в 01:15:05, по 2 пути в 01:49:25";2;2;4;;действует;1774031;"{""coordinates"":[37.605022,55.640738],""type"":""Point""}";
536;Чертановская, вход-выход 1 в южный вестибюль;да;Южный административный округ;район Чертаново Северное;37.608036;55.6399002;наземный отдельностоящий;Чертановская;Серпуховско-Тимирязевская линия;не является объектом культурного наследия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:31:35, по 2 пути в 06:08:55; последний поезд по 1 пути в 01:15:05, по 2 пути в 01:49:25";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:31:35, по 2 пути в 06:08:55; последний поезд по 1 пути в 01:15:05, по 2 пути в 01:49:25";1;4;5;;действует;1774032;"{""coordinates"":[37.608036,55.6399002],""type"":""Point""}";
822;Сходненская, вход-выход 8 в 1-й вестибюль;да;Северо-Западный административный округ;район Южное Тушино;37.4393629;55.8492989;подземный;Сходненская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";;3;3;;действует;1774036;"{""coordinates"":[37.4393629,55.8492989],""type"":""Point""}";
829;Сходненская, вход-выход 3 во 2-й вестибюль;да;Северо-Западный административный округ;район Северное Тушино;37.440023;55.851709;подземный;Сходненская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";2;3;5;;действует;1774037;"{""coordinates"":[37.440023,55.851709],""type"":""Point""}";
828;Сходненская, вход-выход 4 во 2-й вестибюль;да;Северо-Западный административный округ;район Северное Тушино;37.4403099;55.8515441;подземный;Сходненская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:55, по 2 пути в 05:52:25; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:55, по 2 пути в 05:52:25; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";;4;4;;действует;1774038;"{""coordinates"":[37.4403099,55.8515441],""type"":""Point""}";
825;Сходненская, вход-выход 5 в 1-й вестибюль;да;Северо-Западный административный округ;район Южное Тушино;37.44072;55.849722;подземный;Сходненская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";;3;3;;действует;1774039;"{""coordinates"":[37.44072,55.849722],""type"":""Point""}";
823;Сходненская, вход-выход 7 в 1-й вестибюль;да;Северо-Западный административный округ;район Южное Тушино;37.4406824;55.8492661;подземный;Сходненская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";;3;3;;действует;1774040;"{""coordinates"":[37.4406824,55.8492661],""type"":""Point""}";
824;Сходненская, вход-выход 6 в 1-й вестибюль;да;Северо-Западный административный округ;район Южное Тушино;37.441083;55.849604;подземный;Сходненская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:05, по 2 пути в 05:52:35; последний поезд по 1 пути в 01:04:50, по 2 пути в 02:00:55";;3;3;;действует;1774041;"{""coordinates"":[37.441083,55.849604],""type"":""Point""}";
774;Таганская, вход-выход 2 в вестибюль;да;Центральный административный округ;Таганский район;37.6529419;55.7393895;подземный;Таганская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:53:00, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:35:35, по 2 пути в 01:30:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:45, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:35:35, по 2 пути в 01:30:30";;2;2;;действует;1774042;"{""coordinates"":[37.6529419,55.7393895],""type"":""Point""}";
776;Таганская, вход-выход 3 в вестибюль;да;Центральный административный округ;Таганский район;37.6534996;55.7396869;подземный;Таганская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:53:00, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:35:35, по 2 пути в 01:30:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:45, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:35:35, по 2 пути в 01:30:30";;2;2;;действует;1774043;"{""coordinates"":[37.6534996,55.7396869],""type"":""Point""}";
775;Таганская, вход-выход 4 в вестибюль;да;Центральный административный округ;Таганский район;37.653618;55.7395075;подземный;Таганская;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:53:00, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:35:35, по 2 пути в 01:30:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:45, по 2 пути в 05:51:10; последний поезд по 1 пути в 01:35:35, по 2 пути в 01:30:30";;2;2;;действует;1774044;"{""coordinates"":[37.653618,55.7395075],""type"":""Point""}";
680;Чистые пруды, вход 2 в вестибюль;да;Центральный административный округ;Басманный район;37.6382452;55.7649693;наземный отдельностоящий;Чистые пруды;Сокольническая линия;объект культурного наследия регионального значения;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:36:50, по 2 пути в 06:01:55; последний поезд по 1 пути в 01:19:40, по 2 пути в 01:48:15";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:36:50, по 2 пути в 06:01:55; последний поезд по 1 пути в 01:19:40, по 2 пути в 01:48:15";4;;4;;действует;1774045;"{""coordinates"":[37.6382452,55.7649693],""type"":""Point""}";
213;Шоссе Энтузиастов, вход-выход 4 в вестибюль;да;Восточный административный округ;район Соколиная Гора;37.751631;55.758527;подземный;Шоссе Энтузиастов;Калининская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:38:45, по 2 пути в 05:52:45; последний поезд по 1 пути в 01:14:00, по 2 пути в 01:14:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:38:45, по 2 пути в 05:52:45; последний поезд по 1 пути в 01:14:00, по 2 пути в 01:14:30";2;2;4;;действует;1774046;"{""coordinates"":[37.751631,55.758527],""type"":""Point""}";
420;Таганская, вход-выход 1 в вестибюль;да;Центральный административный округ;Таганский район;37.6535961;55.7423722;подземный;Таганская;Кольцевая линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:40, по 2 пути в 05:48:35; последний поезд по 1 пути в 01:33:25, по 2 пути в 01:26:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:49:50, по 2 пути в 05:48:20; последний поезд по 1 пути в 01:40:50, по 2 пути в 01:33:00";0;3;3;;действует;1774047;"{""coordinates"":[37.6535961,55.7423722],""type"":""Point""}";
749;Текстильщики, вход-выход 5 в западный вестибюль;да;Юго-Восточный административный округ;район Текстильщики;37.729918;55.708138;подземный;Текстильщики;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";1;5;6;;действует;1774049;"{""coordinates"":[37.729918,55.708138],""type"":""Point""}";
748;Текстильщики, вход-выход 2 в восточный вестибюль;да;Юго-Восточный административный округ;район Текстильщики;37.733556;55.708983;подземный;Текстильщики;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";1;6;7;;действует;1774050;"{""coordinates"":[37.733556,55.708983],""type"":""Point""}";
743;Текстильщики, вход-выход 3 в восточный вестибюль;да;Юго-Восточный административный округ;район Текстильщики;37.733305;55.709499;подземный;Текстильщики;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";1;6;7;;действует;1774051;"{""coordinates"":[37.733305,55.709499],""type"":""Point""}";
747;Текстильщики, вход-выход 1 в восточный вестибюль;да;Юго-Восточный административный округ;район Текстильщики;37.733220;55.708977;подземный;Текстильщики;Таганско-Краснопресненская линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:01:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:20, по 2 пути в 05:41:45; последний поезд по 1 пути в 01:44:00, по 2 пути в 01:21:40";1;6;7;;действует;1774053;"{""coordinates"":[37.73322,55.708977],""type"":""Point""}";
186;Домодедовская, вход-выход 1 в южный вестибюль;да;Южный административный округ;район Орехово-Борисово Северное;37.720775;55.611579;подземный;Домодедовская;Замоскворецкая линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:10:00, по 2 пути в 01:59:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:10:00, по 2 пути в 01:59:00";2;6;8;;действует;1774054;"{""coordinates"":[37.720775,55.611579],""type"":""Point""}";
196;Алма-Атинская, вход-выход 1 в южный вестибюль номер 1;да;Южный административный округ;район Братеево;37.7650605;55.6334736;наземный отдельностоящий;Алма-Атинская;Замоскворецкая линия;не является объектом культурного наследия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:53:35; последний поезд по 1 пути в 01:03:00, по 2 пути в 02:02:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:59:00, по 2 пути в 05:53:35; последний поезд по 1 пути в 01:03:00, по 2 пути в 02:02:30";1;1;2;;действует;1774055;"{""coordinates"":[37.7650605,55.6334736],""type"":""Point""}";
201;Площадь Ильича, вход-выход 3 в вестибюль;да;Центральный административный округ;Таганский район;37.6790124;55.7464401;подземный;Площадь Ильича;Калининская линия;не является объектом культурного наследия;"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:45:10, по 2 пути в 05:46:10; последний поезд по 1 пути в 01:19:45, по 2 пути в 01:08:35";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:45:10, по 2 пути в 05:46:10; последний поезд по 1 пути в 01:19:45, по 2 пути в 01:08:35";2;2;4;;действует;1774056;"{""coordinates"":[37.6790124,55.7464401],""type"":""Point""}";
